State Name,District Name,Subdistrict Name,Facility Type,Facility Name,Facility Address,Latitude,Longitude,ActiveFlag_C,NOTIONAL_PHYSICAL,Location Type,Type Of Facility,Nin_N
Haryana,Palwal,Dudola,sub_cen,Asoati,NA,28.15,77.3333,Y,Physical,Rural,Public,1417884424
Haryana,Palwal,Dudola,sub_cen,Chant,NA,28.15,77.3333,Y,Physical,Rural,Public,7437428613
Haryana,Palwal,Dudola,sub_cen,Chirawata,NA,28.15,77.15,Y,Physical,Rural,Public,3357885635
Haryana,Palwal,Dudola,sub_cen,Durgapur,NA,28.15,77.15,Y,Physical,Rural,Public,1386776734
Haryana,Palwal,Dudola,sub_cen,Ghori,NA,28.15,77.15,Y,Physical,Rural,Public,5643786576
Haryana,Palwal,Dudola,sub_cen,Karna,NA,28.15,77.3333,Y,Physical,Rural,Public,2313565521
Haryana,Palwal,Dudola,sub_cen,Maheshpur,NA,28.15,77.3333,Y,Physical,Rural,Public,4516232123
Haryana,Palwal,Dudola,sub_cen,Missa,NA,28.15,77.3333,Y,Physical,Rural,Public,8141288467
Haryana,Palwal,Dudola,sub_cen,Pirthla,NA,28.15,77.3333,Y,Physical,Rural,Public,2624478331
Haryana,Palwal,Dudola,sub_cen,Rasulpur,NA,28.15,77.3333,Y,Physical,Rural,Public,8756427756
Haryana,Palwal,Dudola,sub_cen,Sihol,NA,28.15,77.3333,Y,Physical,Rural,Public,3448713424
Haryana,Palwal,Dudola,sub_cen,Solra,NA,28.15,77.3333,Y,Physical,Rural,Public,7515788763
Haryana,Palwal,Dudola,sub_cen,Shekpur,NA,28.15,77.33,Y,Physical,Rural,Public,3671438285
Haryana,Palwal,Dudola,sub_cen,Rajipur,NA,28.15,77.33,Y,Physical,Rural,Public,7287146430
Haryana,Palwal,Hodal,sub_cen,Hodal 1,NA,28.155,77.3333,Y,Physical,Rural,Public,2883657815
Haryana,Palwal,Hodal,sub_cen,Hodal 2,NA,28.155,77.3333,Y,Physical,Rural,Public,2542713116
Haryana,Palwal,Hodal,sub_cen,Urban Centre,NA,28.155,77.3333,Y,Physical,Rural,Public,5842745464
Haryana,Palwal,Palwal,sub_cen,PPC Palwal,NA,28.155,77.3333,Y,Physical,Urban,Public,1655515821
Haryana,Palwal,Dudola,sub_cen,Allika,NA,28.16047,77.25632,Y,Physical,Rural,Public,6448776127
Haryana,Mahendragarh,Nangal Sirohi,sub_cen,Duloth,NA,28.1662569,76.236541,Y,Physical,Rural,Public,NA
Haryana,Mahendragarh,Nangal Sirohi,sub_cen,Kothal Kalan,NA,28.166851,76.123313,Y,Physical,Rural,Public,NA
Haryana,Rewari,Gurawara,sub_cen,Chauki No 2,NA,28.18124,76.38495,Y,Physical,Rural,Public,4344667532
Haryana,Rewari,Gurawara,sub_cen,Gadhra,NA,28.18124,76.38495,Y,Physical,Rural,Public,3276676776
Haryana,Rewari,Khol,sub_cen,Gothara,NA,28.18124,76.38495,Y,Physical,Rural,Public,3276676776
Haryana,Rewari,Khol,sub_cen,Bas Dooda,NA,28.18125,76.38496,Y,Physical,Rural,Public,3436271880
Haryana,Rewari,Khol,sub_cen,Majra Gurdas,NA,28.18126,76.38497,Y,Physical,Rural,Public,1745683860
Haryana,Rewari,Khol,sub_cen,Manethi,NA,28.18127,76.38498,Y,Physical,Rural,Public,6127553128
Haryana,Rewari,Khol,sub_cen,NangalJamalpur,NA,28.18128,76.38496,Y,Physical,Rural,Public,5857684350
Haryana,Rewari,Nahar,sub_cen,Gamri,NA,28.18811,76.61154,Y,Physical,Rural,Public,3286244821
Haryana,Rewari,Nahar,sub_cen,Jholari,NA,28.18811,76.61154,Y,Physical,Rural,Public,2662656111
Haryana,Mahendragarh,Ateli,sub_cen,Mohalra,NA,28.188244,76.288719,Y,Physical,Rural,Public,8687126675
Haryana,Mahendragarh,Nangal Sirohi,sub_cen,Nangal Sirohi,NA,28.1918,76.137,Y,Physical,Rural,Public,NA
Haryana,Rewari,Rewari,sub_cen,UO Rajeev Nagar,NA,28.1923,76.6217,Y,Physical,Urban,Public,NA
Haryana,Palwal,Dudola,sub_cen,Dhatir,NA,28.19285,77.24914,Y,Physical,Rural,Public,4258238858
Haryana,Mahendragarh,Nangal Sirohi,sub_cen,Dewas,NA,28.193161,76.132078,Y,Physical,Rural,Public,NA
Haryana,Rewari,Rewari,sub_cen,UO Qutubpur,NA,28.196,76.6044,Y,Physical,Urban,Public,NA
Haryana,Rewari,Bawal,sub_cen,Khalilpuri,NA,28.1968,76.6652,Y,Physical,Rural,Public,5346422883
Haryana,Rewari,Bawal,sub_cen,Shahbajpur Khalsa,NA,28.1968,76.6653,Y,Physical,Rural,Public,7854224677
Haryana,Mahendragarh,Kanina,sub_cen,Mundia Khera,NA,28.1981,76.2349,Y,Physical,Rural,Public,NA
Haryana,Gurgaon,Farrukh Nagar,sub_cen,Sarhool,NA,28.2,76.09,Y,Physical,Rural,Public,2755538887
Haryana,Gurgaon,Ghangola,sub_cen,Garhi Bazidpur,NA,28.2,77.11,Y,Physical,Rural,Public,7235434383
Haryana,Gurgaon,Pataudi,sub_cen,Lokra,NA,28.2,76.77,Y,Physical,Rural,Public,6845346631
Haryana,Palwal,Hodal,sub_cen,Amroli,NA,28.2,77.26,Y,Physical,Rural,Public,8511883475
Haryana,Palwal,Hodal,sub_cen,Kushak,NA,28.2,77.28,Y,Physical,Rural,Public,3474347253
Haryana,Palwal,Hodal,sub_cen,Tappa Bilochpur,NA,28.2,77.29,Y,Physical,Rural,Public,4545844419
Haryana,Mahendragarh,Mahendragarh,sub_cen,Shampura,NA,28.2010214,76.2012548,Y,Physical,Rural,Public,4388136360
Haryana,Mahendragarh,Mahendragarh,sub_cen,Khudana,NA,28.2012356,76.3214569,Y,Physical,Rural,Public,7388176625
Haryana,Mahendragarh,Mahendragarh,sub_cen,Khatodra,NA,28.201236,76.201354,Y,Physical,Rural,Public,7885671722
Haryana,Mahendragarh,Mahendragarh,sub_cen,Barda,NA,28.201254,76.201564,Y,Physical,Rural,Public,1371211374
Haryana,Mahendragarh,Mahendragarh,sub_cen,Patharwa,NA,28.201456,76.3214,Y,Physical,Rural,Public,5625135354
Haryana,Rewari,Rewari,sub_cen,UO Anand Nagar,NA,28.2023,76.6268,Y,Physical,Urban,Public,NA
Haryana,Rewari,Meerpur,sub_cen,Nikhari,NA,28.20472,76.79749,Y,Physical,Rural,Public,7486525772
Haryana,Rewari,Meerpur,sub_cen,Massani,NA,28.20472,76.79748,Y,Physical,Rural,Public,4784451579
Haryana,Rewari,Meerpur,sub_cen,kapriwas,NA,28.20473,76.79749,Y,Physical,Rural,Public,6428623869
Haryana,Rewari,Meerpur,sub_cen,Aakera,NA,28.20473,76.79749,Y,Physical,Rural,Public,7681834656
Haryana,Rewari,Meerpur,sub_cen,Alwalpur,NA,28.20473,76.79748,Y,Physical,Rural,Public,8576381829
Haryana,Rewari,Meerpur,sub_cen,Dharuhera,NA,28.20473,76.79749,Y,Physical,Rural,Public,1458278460
Haryana,Rewari,Meerpur,sub_cen,Khatawali,NA,28.20474,76.79748,Y,Physical,Rural,Public,1358212312
Haryana,Palwal,Dudola,sub_cen,Dudola,NA,28.20559,77.26997,Y,Physical,Rural,Public,3424587248
Haryana,Palwal,Dudola,sub_cen,Baghola,NA,28.20818,77.30516,Y,Physical,Rural,Public,6213152272
Haryana,Palwal,Dudola,sub_cen,Baghpur,NA,28.20948,77.49672,Y,Physical,Rural,Public,8824528536
Haryana,Mahendragarh,Sehlang,sub_cen,Sigra,NA,28.2103254,76.321054,Y,Physical,Rural,Public,NA
Haryana,Mahendragarh,Sehlang,sub_cen,Pathera,NA,28.2103654,76.201254,Y,Physical,Rural,Public,NA
Haryana,Mewat,Nuh,sub_cen,Hasanpur,NA,28.21156,76.94406,Y,Physical,Rural,Public,6457436647
Haryana,Mewat,Nuh,sub_cen,M P Ahir,NA,28.21158,76.94401,Y,Physical,Rural,Public,5548573384
Haryana,Mewat,Nuh,sub_cen,Goyla,NA,28.21158,76.94401,Y,Physical,Rural,Public,7158428438
Haryana,Mewat,Nuh,sub_cen,Tauru,NA,28.21161,76.94404,Y,Physical,Rural,Public,4817567433
Haryana,Mewat,Nuh,sub_cen,Mundarka,NA,28.21161,76.94404,Y,Physical,Rural,Public,1378388613
Haryana,Mewat,Nuh,sub_cen,Charora,NA,28.21161,76.94404,Y,Physical,Rural,Public,4415321514
Haryana,Mewat,Nuh,sub_cen,Padheni,NA,28.21161,76.94404,Y,Physical,Rural,Public,4868472517
Haryana,Mewat,Nuh,sub_cen,Kharkhari,NA,28.21161,76.94404,Y,Physical,Rural,Public,6863747132
Haryana,Mewat,Nuh,sub_cen,Soondh,NA,28.21161,76.94404,Y,Physical,Rural,Public,4372378234
Haryana,Mewat,Nuh,sub_cen,Kalwadi,NA,28.21162,76.94405,Y,Physical,Rural,Public,4736174378
Haryana,Mewat,Nuh,sub_cen,Rathiwass,NA,28.21164,76.94407,Y,Physical,Rural,Public,3256164116
Haryana,Mahendragarh,Nangal Sirohi,sub_cen,Malra,NA,28.21354,76.21354,Y,Physical,Rural,Public,NA
Haryana,Mahendragarh,Dochana,sub_cen,Lehroda,NA,28.213654,76.30215,Y,Physical,Rural,Public,1753548484
Haryana,Mahendragarh,Ateli,sub_cen,Bocharia,NA,28.214141,76.292278,Y,Physical,Rural,Public,2165423126
Haryana,Mahendragarh,Kanina,sub_cen,Nangal Harnath,NA,28.21456,76.12546,Y,Physical,Rural,Public,6873681818
Haryana,Mahendragarh,Kanina,sub_cen,Partal,NA,28.21456,76.21456,Y,Physical,Rural,Public,6432152152
Haryana,Mahendragarh,Kanina,sub_cen,Rambas,NA,28.21456,76.12545,Y,Physical,Rural,Public,3533864587
Haryana,Mahendragarh,Kanina,sub_cen,Sundreh,NA,28.21456,76.21456,Y,Physical,Rural,Public,5234621216
Haryana,Mahendragarh,Ateli,sub_cen,Khaspur,NA,28.214563,76.201364,Y,Physical,Rural,Public,4645753387
Haryana,Mahendragarh,Nangal Sirohi,sub_cen,Kharoli,NA,28.21459,76.236541,Y,Physical,Rural,Public,NA
Haryana,Mahendragarh,Mahendragarh,sub_cen,Sureti Jakhar,NA,28.215014,76.20145,Y,Physical,Rural,Public,7281215512
Haryana,Mahendragarh,Mahendragarh,sub_cen,Madhogarh,NA,28.215365,76.20145,Y,Physical,Rural,Public,7883533569
Haryana,Gurgaon,Ghangola,sub_cen,Ghanghola,NA,28.23,77.11,Y,Physical,Rural,Public,1588354744
Haryana,Gurgaon,Ghangola,sub_cen,Lakhuwas,NA,28.23,77.11,Y,Physical,Rural,Public,6825552117
Haryana,Gurgaon,Ghangola,sub_cen,LalaKherli,NA,28.23,77.11,Y,Physical,Rural,Public,8774344116
Haryana,Gurgaon,Ghangola,sub_cen,PPC Sohna,NA,28.23,77.11,Y,Physical,Urban,Public,NA
Haryana,Mahendragarh,Sehlang,sub_cen,Bawania,NA,28.231456,76.21025,Y,Physical,Rural,Public,NA
Haryana,Mahendragarh,Sehlang,sub_cen,Talwana,NA,28.2314569,76.321548,Y,Physical,Rural,Public,NA
Haryana,Mahendragarh,Sehlang,sub_cen,Baghot DH,NA,28.231458,76.214569,Y,Physical,Rural,Public,NA
Haryana,Mahendragarh,Nangal Sirohi,sub_cen,Bairawas,NA,28.23154,76.523154,Y,Physical,Rural,Public,NA
Haryana,Mahendragarh,Ateli,sub_cen,Dublana,NA,28.231546,76.214563,Y,Physical,Rural,Public,8382626466
Haryana,Mahendragarh,Kanina,sub_cen,Bhojawas,NA,28.2333,76.2986,Y,Physical,Rural,Public,7465365786
Haryana,Faridabad,Kurali,sub_cen,P Khurd,NA,28.23558,77.392,Y,Physical,Rural,Public,5635487829
Haryana,Mahendragarh,Nangal Sirohi,sub_cen,Palh,NA,28.23614,76.32561,Y,Physical,Rural,Public,NA
Haryana,Mewat,Nuh,sub_cen,Chandeni,NA,28.23615,77.0172,Y,Physical,Rural,Public,3715844464
Haryana,Mewat,Nuh,sub_cen,Chapera,NA,28.23615,77.11375,Y,Physical,Rural,Public,4758635280
Haryana,Mewat,Nuh,sub_cen,Ghasera,NA,28.23615,77.11375,Y,Physical,Rural,Public,2368685760
Haryana,Mewat,Nuh,sub_cen,Gangauli,NA,28.23615,77.0172,Y,Physical,Rural,Public,4615578780
Haryana,Mewat,Nuh,sub_cen,Rewasan,NA,28.23616,77.11376,Y,Physical,Rural,Public,2478372572
Haryana,Mewat,Nuh,sub_cen,Roseka Meo,NA,28.23617,77.11377,Y,Physical,Rural,Public,1431652229
Haryana,Mewat,Nuh,sub_cen,Indri,NA,28.23618,77.11378,Y,Physical,Rural,Public,6556233119
Haryana,Mewat,Nuh,sub_cen,Manuwas,NA,28.23618,77.11378,Y,Physical,Rural,Public,1436447856
Haryana,Mahendragarh,Ateli,sub_cen,Gujjarwas,NA,28.23654,76.323654,Y,Physical,Rural,Public,2535412221
Haryana,Mahendragarh,Nangal Sirohi,sub_cen,Bucholi,NA,28.236541,76.369857,Y,Physical,Rural,Public,NA
Haryana,Mahendragarh,Ateli,sub_cen,Tigra,NA,28.236589,76.3698524,Y,Physical,Rural,Public,5887148160
Haryana,Rewari,Bawal,sub_cen,Bagthala,NA,28.2411,76.5815,Y,Physical,Rural,Public,3847213778
Haryana,Rewari,Gurawara,sub_cen,Mahiuddinpur,NA,28.24111,76.58146,Y,Physical,Rural,Public,4432831446
Haryana,Rewari,Gurawara,sub_cen,Jatusanaa,NA,28.24111,76.58146,Y,Physical,Rural,Public,5146488753
Haryana,Rewari,Gurawara,sub_cen,Lalaa,NA,28.24111,76.58148,Y,Physical,Rural,Public,4764686137
Haryana,Rewari,Gurawara,sub_cen,NangalPathani,NA,28.24111,76.58146,Y,Physical,Rural,Public,5476735385
Haryana,Rewari,Gurawara,sub_cen,Roharai,NA,28.24111,76.5815,Y,Physical,Rural,Public,5242561610
Haryana,Rewari,Gurawara,sub_cen,Rajpura Khalsa,NA,28.24112,76.58147,Y,Physical,Rural,Public,1676886458
Haryana,Rewari,Meerpur,sub_cen,GOKALGARH,NA,28.24114,76.5815,Y,Physical,Rural,Public,2225327150
Haryana,Rewari,Meerpur,sub_cen,Bithwana1,NA,28.24115,76.5815,Y,Physical,Rural,Public,4446718233
Haryana,Rewari,Meerpur,sub_cen,Bhudpur,NA,28.24115,76.5815,Y,Physical,Rural,Public,5216225424
Haryana,Rewari,Meerpur,sub_cen,Gangayacha Jat,NA,28.24115,76.5815,Y,Physical,Rural,Public,7457326689
Haryana,Rewari,Meerpur,sub_cen,Janti,NA,28.24115,76.5816,Y,Physical,Rural,Public,2556127161
Haryana,Rewari,Meerpur,sub_cen,Turkiawas,NA,28.24115,76.5818,Y,Physical,Rural,Public,2582448185
Haryana,Rewari,Bawal,sub_cen,Bherangi,NA,28.24116,76.58151,Y,Physical,Rural,Public,8763418566
Haryana,Rewari,Bawal,sub_cen,Khandora,NA,28.24116,76.58151,Y,Physical,Rural,Public,4523385484
Haryana,Rewari,Bawal,sub_cen,Mohanpur,NA,28.24116,76.58151,Y,Physical,Rural,Public,2152371718
Haryana,Rewari,Meerpur,sub_cen,KAKORIA,NA,28.24116,76.5815,Y,Physical,Rural,Public,4454375439
Haryana,Rewari,Meerpur,sub_cen,Khargwas,NA,28.24117,76.5815,Y,Physical,Rural,Public,4572574749
Haryana,Rewari,Bawal,sub_cen,Bolni,NA,28.2412,76.5815,Y,Physical,Rural,Public,5187463863
Haryana,Rewari,Meerpur,sub_cen,Naya Gaon Jat,NA,28.242,76.582,Y,Physical,Rural,Public,4724347267
Haryana,Rewari,Meerpur,sub_cen,Hansaka,NA,28.2439,76.6918,Y,Physical,Rural,Public,2837345467
Haryana,Rewari,Gurawara,sub_cen,Aaulat,NA,28.246889,76.447632,Y,Physical,Rural,Public,1114672551
Haryana,Gurgaon,gurgaon,sub_cen,UO Khandsa,NA,28.25,77,Y,Physical,Urban,Public,NA
Haryana,Mahendragarh,Ateli,sub_cen,Uninda,NA,28.25431,76.36524,Y,Physical,Rural,Public,5171312365
Haryana,Rewari,Meerpur,sub_cen,Bikaner,NA,28.2561,76.6087,Y,Physical,Rural,Public,6221315630
Haryana,Faridabad,Faridabad Urban,sub_cen,UO Aitmadpur,NA,28.2576,77.4264,Y,Physical,Urban,Public,NA
Haryana,Gurgaon,Pataudi,sub_cen,NanuKalan,NA,28.26,76.77,Y,Physical,Rural,Public,1625411549
Haryana,Gurgaon,Pataudi,sub_cen,Sherpur,NA,28.26,76.77,Y,Physical,Rural,Public,6443158743
Haryana,Gurgaon,gurgaon,sub_cen,UO Jharsa,NA,28.26,77.02,Y,Physical,Urban,Public,NA
Haryana,Mahendragarh,Mahendragarh,sub_cen,Satnali,NA,28.2635,76.153,Y,Physical,Rural,Public,8578533542
Haryana,Faridabad,Kurali,sub_cen,Piyala,NA,28.2664795,77.3137756,Y,Physical,Rural,Public,3676161114
Haryana,Mahendragarh,Nangal Choudhary,sub_cen,Bayal,NA,28.28,76.15,Y,Physical,Rural,Public,3647645765
Haryana,Mahendragarh,Nangal Choudhary,sub_cen,Said Alipur,NA,28.28,76.15,Y,Physical,Rural,Public,4562658841
Haryana,Gurgaon,gurgaon,sub_cen,UO Firoj Gandhi Colony,NA,28.28,77,Y,Physical,Urban,Public,NA
Haryana,Gurgaon,gurgaon,sub_cen,UO Laxman Vihar,NA,28.28,77,Y,Physical,Urban,Public,NA
Haryana,Gurgaon,gurgaon,sub_cen,UO Om Nagar,NA,28.28,77,Y,Physical,Urban,Public,NA
Haryana,Gurgaon,gurgaon,sub_cen,UO Rajiv Nagar,NA,28.28,77.02,Y,Physical,Urban,Public,NA
Haryana,Faridabad,Kheri Kalan,sub_cen,Jharsetli,NA,28.28291,77.458457,Y,Physical,Rural,Public,1511731737
Haryana,Rewari,Khol,sub_cen,Zainabad,NA,28.2864,76.3801,Y,Physical,Rural,Public,4266347675
Haryana,Rewari,Khol,sub_cen,Siha,NA,28.2864,76.3801,Y,Physical,Rural,Public,4783322375
Haryana,Gurgaon,Pataudi,sub_cen,Pataudi,NA,28.29,76.33,Y,Physical,Rural,Public,8482554816
Haryana,Gurgaon,Pataudi,sub_cen,Baslambi,NA,28.29,76.33,Y,Physical,Rural,Public,8663353384
Haryana,Gurgaon,Pataudi,sub_cen,Sanpka,NA,28.29,76.33,Y,Physical,Rural,Public,5744818658
Haryana,Gurgaon,Pataudi,sub_cen,UnchaMajra,NA,28.29,76.33,Y,Physical,Rural,Public,6575611527
Haryana,Gurgaon,gurgaon,sub_cen,UO Rajendera Park,NA,28.29,77,Y,Physical,Urban,Public,NA
Haryana,Rewari,Gurawara,sub_cen,gurawara,NA,28.29515,76.063,Y,Physical,Rural,Public,6724757379
Haryana,Rewari,Gurawara,sub_cen,Jaitpur,NA,28.29515,76.063,Y,Physical,Rural,Public,5745586445
Haryana,Rewari,Gurawara,sub_cen,Kanhori,NA,28.29516,76.06301,Y,Physical,Rural,Public,7752385869
Haryana,Rewari,Gurawara,sub_cen,Karawara,NA,28.29516,76.06301,Y,Physical,Rural,Public,7814546763
Haryana,Rewari,Gurawara,sub_cen,Aasiaki,NA,28.29519,76.06304,Y,Physical,Rural,Public,3816742773
Haryana,Rewari,Khol,sub_cen,Buroli,NA,28.29778,76.43002,Y,Physical,Rural,Public,6722384341
Haryana,Rewari,Khol,sub_cen,Chimnawas,NA,28.29778,76.43003,Y,Physical,Rural,Public,3875232872
Haryana,Rewari,Khol,sub_cen,Lohana,NA,28.29778,76.43001,Y,Physical,Rural,Public,5473426749
Haryana,Rewari,Gurawara,sub_cen,Dahinaa,NA,28.29779,76.43001,Y,Physical,Rural,Public,1516811336
Haryana,Rewari,Gurawara,sub_cen,kanwali,NA,28.2978,76.43002,Y,Physical,Rural,Public,4445755772
Haryana,Rewari,Gurawara,sub_cen,Jadara,NA,28.2978,76.43002,Y,Physical,Rural,Public,3745481857
Haryana,Rewari,Khol,sub_cen,Nimoth,NA,28.2978,76.4302,Y,Physical,Rural,Public,6632151178
Haryana,Rewari,Meerpur,sub_cen,rampura,NA,28.29781,76.43003,Y,Physical,Rural,Public,2434276446
Haryana,Rewari,Gurawara,sub_cen,motla kalan,NA,28.29783,76.43005,Y,Physical,Rural,Public,6838255385
Haryana,Rewari,Gurawara,sub_cen,Biharipur,NA,28.29783,76.43006,Y,Physical,Rural,Public,3182631113
Haryana,Rewari,Gurawara,sub_cen,Baldhankalan,NA,28.29784,76.43006,Y,Physical,Rural,Public,8541546878
Haryana,Rewari,Gurawara,sub_cen,Berli Kalan,NA,28.29784,76.43006,Y,Physical,Rural,Public,5748556387
Haryana,Rewari,Gurawara,sub_cen,Berli Khurd,NA,28.29784,76.43006,Y,Physical,Rural,Public,5527124514
Haryana,Rewari,Gurawara,sub_cen,Dakhora,NA,28.29784,76.43002,Y,Physical,Rural,Public,6687466414
Haryana,Rewari,Gurawara,sub_cen,Fatehpuri,NA,28.29784,76.43003,Y,Physical,Rural,Public,6578781459
Haryana,Gurgaon,Ghangola,sub_cen,Alipur,NA,28.3,77.1,Y,Physical,Rural,Public,1814663884
Haryana,Gurgaon,Ghangola,sub_cen,Daula,NA,28.3,77.1,Y,Physical,Rural,Public,3764385633
Haryana,Gurgaon,Ghangola,sub_cen,Paharcolony,NA,28.3,77.1,Y,Physical,Rural,Public,4145448660
Haryana,Gurgaon,Ghangola,sub_cen,Silani,NA,28.3,77.1,Y,Physical,Rural,Public,3478681418
Haryana,Gurgaon,gurgaon,sub_cen,UO Mullahera,NA,28.3,77.03,Y,Physical,Urban,Public,NA
Haryana,Mahendragarh,Nangal Sirohi,sub_cen,Majra Kalan,NA,28.3002559,76.8001245,Y,Physical,Rural,Public,NA
Haryana,Mahendragarh,Mahendragarh,sub_cen,Zerpur,NA,28.3021547,76.23658,Y,Physical,Rural,Public,8673623859
Haryana,Faridabad,Kurali,sub_cen,Garhkhera,NA,28.3022,77.3884,Y,Physical,Rural,Public,4543158846
Haryana,Mahendragarh,Sehlang,sub_cen,Sihor,NA,28.3023154,76.321548,Y,Physical,Rural,Public,NA
Haryana,Faridabad,Kheri Kalan,sub_cen,Dhoj,NA,28.3098305,77.495477,Y,Physical,Rural,Public,6756773641
Haryana,Gurgaon,Pataudi,sub_cen,Ghudana,NA,28.31,76.74,Y,Physical,Rural,Public,2867465672
Haryana,Gurgaon,Pataudi,sub_cen,Kasan,NA,28.31,76.9,Y,Physical,Rural,Public,5357548774
Haryana,Gurgaon,Pataudi,sub_cen,Kufferpur,NA,28.31,76.9,Y,Physical,Rural,Public,1815713514
Haryana,Gurgaon,Pataudi,sub_cen,Manesar,NA,28.31,76.9,Y,Physical,Rural,Public,2621542253
Haryana,Mahendragarh,Kanina,sub_cen,Chelawas,NA,28.315541,76.288245,Y,Physical,Rural,Public,8538544654
Haryana,Faridabad,Kurali,sub_cen,Chandawali,NA,28.3194861,77.3503885,Y,Physical,Rural,Public,1322223320
Haryana,Mahendragarh,Mahendragarh,sub_cen,Nanwan,NA,28.320658,76.201254,Y,Physical,Rural,Public,6748627418
Haryana,Mahendragarh,Sehlang,sub_cen,Buchawas,NA,28.3214587,76.2102456,Y,Physical,Rural,Public,NA
Haryana,Mahendragarh,Kanina,sub_cen,Kanina Mandi,NA,28.321459,76.215254,Y,Physical,Rural,Public,7437426450
Haryana,Mahendragarh,Nangal Sirohi,sub_cen,Bawana,NA,28.321487,76.236541,Y,Physical,Rural,Public,NA
Haryana,Mahendragarh,Kanina,sub_cen,Kalwari,NA,28.32154,76.21354,Y,Physical,Rural,Public,3537817441
Haryana,Mahendragarh,Nangal Sirohi,sub_cen,Nimbira,NA,28.32154,76.5456213,Y,Physical,Rural,Public,NA
Haryana,Mahendragarh,Sehlang,sub_cen,Dhanunda,NA,28.32154,76.2136548,Y,Physical,Rural,Public,NA
Haryana,Mahendragarh,Nangal Sirohi,sub_cen,Jatwas,NA,28.321554,76.213654,Y,Physical,Rural,Public,NA
Haryana,Faridabad,Kurali,sub_cen,Mohna,NA,28.32254,77.32939,Y,Physical,Rural,Public,3627386372
Haryana,Faridabad,Kurali,sub_cen,Chandpur,NA,28.323529,77.4630265,Y,Physical,Rural,Public,8242772286
Haryana,Mahendragarh,Ateli,sub_cen,Kunjpura,NA,28.32412,76.523178,Y,Physical,Rural,Public,5847456273
Haryana,Mahendragarh,Kanina,sub_cen,Mohanpur,NA,28.325146,76.12546,Y,Physical,Rural,Public,4348657174
Haryana,Mahendragarh,Kanina,sub_cen,Gudha,NA,28.3256,76.2154,Y,Physical,Rural,Public,2455122321
Haryana,Faridabad,Faridabad Urban,sub_cen,UO Adarsh Nagar,NA,28.32595,77.32741,Y,Physical,Urban,Public,NA
Haryana,Faridabad,Kheri Kalan,sub_cen,Uncha Gaon,NA,28.3263552,77.331724,Y,Physical,Rural,Public,2582112419
Haryana,Mahendragarh,Dochana,sub_cen,Hudina,NA,28.32658,76.21036,Y,Physical,Rural,Public,4452244835
Haryana,Mahendragarh,Dochana,sub_cen,kultazpur,NA,28.326589,76.021564,Y,Physical,Rural,Public,6481842364
Haryana,Faridabad,Kurali,sub_cen,Alipur,NA,28.32922,77.45808,Y,Physical,Rural,Public,8328753754
Haryana,Faridabad,Kurali,sub_cen,Kurali,NA,28.32923,77.45809,Y,Physical,Rural,Public,7658272443
Haryana,Gurgaon,Pataudi,sub_cen,Jasat,NA,28.33,76.71,Y,Physical,Rural,Public,4783137575
Haryana,Gurgaon,Pataudi,sub_cen,Jatola,NA,28.33,76.71,Y,Physical,Rural,Public,1538211416
Haryana,Gurgaon,Pataudi,sub_cen,Khalilpur,NA,28.33,76.71,Y,Physical,Rural,Public,4533764678
Haryana,Gurgaon,Pataudi,sub_cen,Khandevila,NA,28.33,76.71,Y,Physical,Rural,Public,6873331380
Haryana,Gurgaon,Pataudi,sub_cen,Madapur,NA,28.33,76.71,Y,Physical,Rural,Public,4354371843
Haryana,Gurgaon,Pataudi,sub_cen,Mahchana,NA,28.33,76.72,Y,Physical,Rural,Public,4438432710
Haryana,Gurgaon,Pataudi,sub_cen,Mojabad,NA,28.33,76.77,Y,Physical,Rural,Public,4386654570
Haryana,Gurgaon,Pataudi,sub_cen,Nurgarh,NA,28.33,76.71,Y,Physical,Rural,Public,8471457724
Haryana,Mahendragarh,Kanina,sub_cen,Karira,NA,28.334519,76.336231,Y,Physical,Rural,Public,3817828324
Haryana,Faridabad,Kurali,sub_cen,Jajru,NA,28.3371732,77.32454529,Y,Physical,Rural,Public,8864361335
Haryana,Mahendragarh,Mahendragarh,sub_cen,Pali,NA,28.347447,76.140693,Y,Physical,Rural,Public,2445372879
Haryana,Faridabad,Kheri Kalan,sub_cen,Tigaon 2,NA,28.350833,77.396944,Y,Physical,Rural,Public,1477438624
Haryana,Faridabad,Kheri Kalan,sub_cen,Tigaon 1,NA,28.350833,77.396944,Y,Physical,Rural,Public,1154684888
Haryana,Faridabad,Kheri Kalan,sub_cen,Sirohi,NA,28.3510012,77.3324955,Y,Physical,Rural,Public,6348625689
Haryana,Faridabad,Faridabad Urban,sub_cen,UO Bhim Basti Sec 18,NA,28.3514,77.3273,Y,Physical,Urban,Public,NA
Haryana,Rewari,Nahar,sub_cen,Gugod,NA,28.3515,76.55388,Y,Physical,Rural,Public,8873433513
Haryana,Faridabad,Faridabad Urban,sub_cen,UO Sanjay Colony,NA,28.35157,77.32159,Y,Physical,Urban,Public,NA
Haryana,Rewari,Nahar,sub_cen,Nahar,NA,28.35159,76.55388,Y,Physical,Rural,Public,8871451475
Haryana,Rewari,Nahar,sub_cen,Juddi,NA,28.35159,76.55388,Y,Physical,Rural,Public,1434342489
Haryana,Rewari,Nahar,sub_cen,Lilodh,NA,28.35159,76.55388,Y,Physical,Rural,Public,6644664457
